kigo,pronunciation,season
鷹の爪,たかのつめ,秋
鷹の塒出,たかのとやで,秋
鷹の羽薄,たかのはすすき,秋
鷹の山別,たかのやまわかれ,秋
高はが,たかはが,秋
高羽籠,たかはご,秋
高擌,たかはご,秋
簟名残,たかむしろなごり,秋
簟の別れ,たかむしろのわかれ,秋
隆盛忌,たかもりき,秋
宝の市,たからのいち,秋
田刈,たかり,秋
田刈頃,たかりごろ,秋
田刈時,たかりどき,秋
鷹渡る,たかわたる,秋
薪寺の虫干,たきぎでらのむしぼし,秋
滝宮祭,たきみやまつり,秋
薫姫,たきものひめ,秋
番匠鳥,たくみどり,秋
茸狩,たけがり,秋
竹伐る,たけきる,秋
竹の春,たけのはる,秋
竹の春,たけのはる,秋
竹の実,たけのみ,秋
茸筵,たけむしろ,秋
茸山,たけやま,秋
蛇笏忌,だこつき,秋
太宰府天満宮祭,だざいふてんまんぐうまつり,秋
太宰府祭,だざいふのまつり・だざいふまつり,秋
田鴫,たしぎ,秋
田仕舞,たじまい,秋
太刀魚,たちうお,秋
たちの魚,たちのうお,秋
立花,たちばな,秋
橘,たちばな,秋
立待,たちまち,秋
立待月,たちまちづき,秋
脱穀,だっこく,秋
脱穀機,だっこくき,秋
獺祭忌,だっさいき,秋
龍田草,たつたぐさ,秋
龍田姫,たつたひめ,秋
龍胆草,たつのいぐさ,秋
龍口法難会,たつのくちほうなんえ,秋
田鶴渡る,たづわたる,秋
蓼藍の花,たであいのはな,秋
立琴,たてごと,秋
蓼の花,たでのはな,秋
蓼の穂,たでのほ,秋
蓼紅葉,たでもみじ,秋
棚経,たなぎょう,秋
棚経僧,たなぎょうそう,秋
七夕,たなばた,秋
棚機,たなばた,秋
七夕雨,たなばたあめ,秋
たなばた馬,たなばたうま,秋
七夕馬,たなばたうま,秋
七夕送り,たなばたおくり,秋
七夕踊,たなばたおどり,秋
七夕紙,たなばたがみ,秋
七夕笹,たなばたざさ,秋
七夕色紙,たなばたしきし,秋
七夕竹,たなばただけ,秋
七夕竹売,たなばたたけうり,秋
七夕月,たなばたづき,秋
棚機つ女,たなばたつめ,秋
棚機つ女,たなばたつめ,秋
棚機津女,たなばたつめ,秋
七夕流し,たなばたながし,秋
七夕七姫,たなばたななひめ,秋
七夕の御遊,たなばたのおんあそび,秋
七夕の蹴鞠,たなばたのけまり,秋
七夕の舟,たなばたのふね,秋
棚機姫,たなばたひめ,秋
七夕祭,たなばたまつり,秋
谿紅葉,たにもみじ,秋
種朝顔,たねあさがお,秋
種採,たねとり,秋
種茄子,たねなす,秋
種瓢,たねふくべ,秋
田の庵,たのいお,秋
田の色,たのいろ,秋
田の検見,たのけみ,秋
田の実,たのみ,秋
頼合,たのみあい,秋
田実の節,たのみのせち,秋
田のむの雁,たのむのかり,秋
恃怙の節,たのむのせち,秋
憑の節供,たのむのせっく,秋
田面の節,たのものせち,秋
煙草の花,たばこのはな,秋
煙草干す,たばこほす,秋
田畑虫送,たはたむしおくり,秋
田番小屋,たばんごや,秋
田稗,たひえ,秋
旅夷祭,たびえびすまつり,秋
足袋はき初,たびはきぞめ,秋
田雲雀,たひばり,秋
たぶの実,たぶのみ,秋
魂送,たまおくり,秋
玉子天狗茸,たまごてんぐたけ,秋
玉章,たまずさ,秋
魂棚,たまだな,秋
霊棚,たまだな,秋
玉取祭,たまとりまつり,秋
玉火,たまび,秋
玉箒,たまぼうき,秋
魂待つ,たままつ,秋
玉祭,たままつり,秋
魂祭,たままつり,秋
霊祭,たままつり,秋
玉見草,たまみぐさ,秋
玉みづき,たまみずき,秋
玉水木,たまみずき,秋
魂迎,たまむかえ,秋
魂迎え,たまむかえ,秋
田水落す,たみずおとす,秋
田水を落す,たみずをおとす,秋
手向け,たむけ,秋
手向の市,たむけのいち,秋
田虫送,たむしおくり,秋
たむら草,たむらそう,秋
田村草,たむらそう,秋
田母木,たもぎ,秋
田茂木,たもぎ,秋
だもの実,だものみ,秋
田守,たもり,秋
だらだら祭,だらだらまつり,秋
楤の花,たらのはな,秋
樽柿,たるがき,秋
たはぶれ草,たわぶれぐさ,秋
俵編,たわらあみ,秋
田を守る,たをまもる,秋
団子芋,だんごいも,秋
団子背負い,だんごしょい,秋
団子背負ひ,だんごしょい,秋
短冊竹,たんざくだけ,秋
短冊竹売,たんざくだけうり,秋
端正の月,たんしょうのつき,秋
丹頂,たんちょう,秋
檀特,だんどく,秋
檀特の花,だんとくのはな,秋
丹波栗,たんばぐり,秋
たんぽ餅,たんぽもち,秋
茅,ち,秋
白茅,ちがや,秋
力草,ちからぐさ,秋
千木箱売る,ちぎばこうる,秋
契草,ちぎりぐさ,秋
筑後鴉,ちくごがらす,秋
千草,ちぐさ,秋
千草の花,ちぐさのはな,秋
竹春,ちくしゅん,秋
竹田忌,ちくでんき,秋
竹生島祭,ちくぶしままつり,秋
竹生島蓮華会,ちくぶしまれんげえ,秋
竹生島蓮華頭,ちくぶしまれんげとう,秋
児鵙,ちごもず,秋
稚児鵙,ちごもず,秋
乳草,ちちぐさ,秋
父乞虫,ちちこうむし,秋
ちちろ虫,ちちろむし,秋
ちっち蟬,ちっちぜみ,秋
蟄虫戸を坏ぐ,ちっちゅうとをふさぐ,秋
蟄虫咸俯す,ちっちゅうみなふす,秋
血止草,ちどめぐさ・ちどめそう,秋
地錦,ちにしき,秋
血目草,ちめぐさ,秋
茶立虫,ちゃたてむし,秋
茶柱虫,ちゃたてむし,秋
ちゃぼ鶏頭,ちゃぼけいとう,秋
地楡,ちゆ,秋
中菊,ちゅうぎく,秋
中元,ちゅうげん,秋
中元売出,ちゅうげんうりだし,秋
中元贈答,ちゅうげんぞうとう,秋
中国盆,ちゅうごくぼん,秋
中尺鴫,ちゅうしゃくしぎ,秋
仲秋,ちゅうしゅう,秋
仲秋祭,ちゅうしゅうさい,秋
中秋節,ちゅうしゅうせつ,秋
仲秋無月,ちゅうしゅうむげつ,秋
中商,ちゅうしょう,秋
中律,ちゅうりつ,秋
鳥雲,ちょううん,秋
重九,ちょうきゅう,秋
迢空忌,ちょうくうき,秋
肇秋,ちょうしゅう,秋
長十郎,ちょうじゅうろう,秋
朝鮮鴉,ちょうせんがらす,秋
蝶蜻蛉,ちょうとんぼ,秋
鳥風,ちょうふう,秋
鳥馬,ちょうま,秋
長夜,ちょうや,秋
重陽,ちょうよう,秋
重陽の宴,ちょうようのえん,秋
重陽の露,ちょうようのつゆ,秋
千代尼忌,ちよにき,秋
千代見草,ちよみぐさ,秋
縮緬鰯,ちりめんいわし,秋
縮緬かえで,ちりめんかえで,秋
散る柳,ちるやなぎ,秋
朔日ごろの月,ついたちごろのつき,秋
朔日路,ついたちみち,秋
司召,つかさめし,秋
月,つき,秋
月落つ,つきおつ,秋
月影,つきかげ,秋
月傾く,つきかたむく,秋
月草,つきくさ,秋
月今宵,つきこよい,秋
月さやか,つきさやか,秋
月代,つきしろ,秋
月白,つきしろ,秋
月の秋,つきのあき,秋
月の雨,つきのあめ,秋
月の主,つきのあるじ,秋
月の入,つきのいり,秋
月の兎,つきのうさぎ,秋
月の宴,つきのえん,秋
月の蛙,つきのかえる,秋
月の蟾,つきのかえる,秋
月の顔,つきのかお,秋
月の鏡,つきのかがみ,秋
月の暈,つきのかさ,秋
月の桂,つきのかつら,秋
月の桂の花,つきのかつらのはな,秋
月の客,つきのきゃく,秋
月の雲,つきのくも,秋
月の氷,つきのこおり,秋
月の座,つきのざ,秋
月の霜,つきのしも,秋
月の蝕,つきのしょく,秋
月の剣,つきのつるぎ,秋
月の出,つきので,秋
月の出塩,つきのでしお,秋
月の友,つきのとも,秋
月の名残,つきのなごり,秋
月の鼠,つきのねずみ,秋
月の舟,つきのふね,秋
月上る,つきのぼる,秋
月の眉,つきのまゆ,秋
月の水,つきのみず,秋
月の都,つきのみやこ,秋
月の宿,つきのやど,秋
月の雪,つきのゆき,秋
月の弓,つきのゆみ,秋
月の輪,つきのわ,秋
月日,つきひ,秋
月更くる,つきふくる,秋
月待ち,つきまち,秋
月祭,つきまつり,秋
月祭る,つきまつる,秋
月見,つきみ,秋
月見茣蓙,つきみござ,秋
月見酒,つきみざけ,秋
月見団子,つきみだんご,秋
月見茶屋,つきみぢゃや,秋
月見月,つきみづき,秋
月見舟,つきみぶね,秋
月見豆,つきみまめ,秋
月夜,つきよ,秋
月夜烏,つきよがらす,秋
月夜茸,つきよたけ,秋
月よみ,つきよみ,秋
月渡る,つきわたる,秋
月を主,つきをあるじ,秋
月を友,つきをとも,秋
月を待つ,つきをまつ,秋
机洗ふ,つくえあらう,秋
筑紫龍胆,つくしりんどう,秋
佃の踊,つくだのおどり,秋
蛁蟟,つくつくぼうし,秋
つくつく法師,つくつくほうし・つくつくぼうし,秋
仏掌薯,つくねいも,秋
突羽子,つくばね,秋
衝羽根,つくばね,秋
鶇,つぐみ,秋
月見草,つくみぐさ,秋
造り雉,つくりきじ,秋
造り鷺,つくりさぎ,秋
綵雀,つくりすずめ,秋
造り松虫,つくりまつむし,秋
辻踊,つじおどり,秋
辻相撲,つじずもう,秋
辻祭,つじまつり,秋
辻飯,つじめし,秋
蔦,つた,秋
蔦かづら,つたかずら,秋
蔦の色,つたのいろ,秋
蔦の葉,つたのは,秋
蔦紅葉,つたもみじ,秋
土洗ひ,つちあらい,秋
土菌,つちたけ,秋
土雲雀,つちひばり,秋
つづれさせ蟋蟀,つづれさせこおろぎ,秋
衝突入,つといり,秋
角伐,つのきり,秋
椿衣,つばきごろも,秋
椿の実,つばきのみ,秋
燕帰る,つばめかえる,秋
燕去月,つばめさりづき,秋
坪刈,つぼがり,秋
妻送り舟,つまおくりぶね,秋
妻恋草,つまこいくさ,秋
妻恋う鹿,つまこうしか,秋
妻恋ふ鹿,つまこうしか,秋
妻越舟,つまこしぶね,秋
妻星,つまぼし,秋
摘み菜,つまみな,秋
妻迎舟,つまむかえぶね,秋
妻呼ぶ舟,つまよぶふね,秋
雀鷂,つみ,秋
津村祭,つむらまつり,秋
つめなが鶺鴒,つめながせきれい,秋
爪蓮華,つめれんげ,秋
露,つゆ,秋
露草,つゆくさ,秋
露けし,つゆけし,秋
露寒,つゆさむ,秋
露寒し,つゆさむし,秋
露冴ゆる,つゆさゆる,秋
露時雨,つゆしぐれ,秋
露霜,つゆじも,秋
露霜寒し,つゆしもさむし,秋
露曾草,つゆそぐさ,秋
露の秋,つゆのあき,秋
露の袖,つゆのそで,秋
露の玉,つゆのたま,秋
露の身,つゆのみ,秋
露の宿,つゆのやど,秋
露の世,つゆのよ,秋
露葎,つゆむぐら,秋
強海螺,つよばい,秋
強海蠃,つよばい,秋
釣柿,つりがき,秋
釣鐘人参,つりがねにんじん,秋
釣船草,つりふねそう,秋
吊船草,つりふねそう,秋
蔓梅擬,つるうめもどき,秋
蔓落霜紅,つるうめもどき,秋
鶴岡八幡祭,つるがおかはちまんまつり,秋
鶴岡祭,つるがおかまつり,秋
敦賀祭,つるがまつり,秋
鶴来る,つるきたる,秋
蔓切,つるきり,秋
蔓珊瑚,つるさんご,秋
吊し柿,つるしがき,秋
鶴鴫,つるしぎ,秋
蔓たぐり,つるたぐり,秋
鶴の子,つるのこ,秋
蔓引,つるひき,秋
釣瓶落し,つるべおとし,秋
蔓正木,つるまさき,秋
蔓柾,つるまさき,秋
落葵,つるむらさき,秋
蔓龍胆,つるりんどう,秋
蔓茘枝,つるれいし,秋
鶴渡る,つるわたる,秋
つんつく踊,つんつくおどり,秋
定家葛,ていかかずら,秋
定家忌,ていかき,秋
手負猪,ておいじし,秋
出落栗,でおちぐり,秋
出来秋,できあき,秋
鉄道草,てつどうぐさ,秋
照額鳥,てりぬかどり,秋
照葉,てりは,秋
照紅葉,てりもみじ,秋
照る月なみ,てるつきなみ,秋
天瓜,てんか,秋
天涯花,てんがいばな,秋
天蓋花,てんがいばな,秋
田楽踊,でんがくおどり,秋
田楽祭,でんがくまつり,秋
天漢,てんかん,秋
電気くらげ,でんきくらげ,秋
天狗茸,てんぐたけ,秋
甜菜,てんさい,秋
天竺花,てんじくか,秋
天竺まもり,てんじくまもり,秋
天使祭,てんしさい,秋
天井守,てんじょうもり,秋
天津桃,てんしんとう,秋
天高し,てんたかし,秋
天地始めて粛す,てんちはじめてしゅくす,秋
天中の節,てんちゅうのせつ,秋
点突,てんつき,秋
点突草,てんつきそう,秋
天王寺一乗会,てんのうじいちじょうえ,秋
天王寺結縁灌頂,てんのうじけちえんかんじょう,秋
展墓,てんぼ,秋
天満流鏑馬,てんまやぶさめ,秋
擣衣,とうい,秋
冬瓜,とうが・かもうり,秋
豆花雨,とうかう,秋
唐かえで,とうかえで,秋
灯下親し,とうかしたし,秋
灯火親しむ,とうかしたしむ,秋
冬瓜汁,とうがじる,秋
桃花鳥,とうかちょう,秋
灯火の秋,とうかのあき,秋
唐辛,とうがらし,秋
唐辛子,とうがらし,秋
蕃椒,とうがらし,秋
唐鴉,とうがらす,秋
道灌忌,どうかんき,秋
唐きび,とうきび,秋
唐黍,とうきび,秋
東京蟋蟀,とうきょうこおろぎ,秋
道元忌,どうげんき,秋
登高,とうこう,秋
唐胡麻,とうごま,秋
唐豇,とうささげ,秋
桐秋,とうしゅう,秋
藤樹忌,とうじゅき,秋
唐人豆,とうじんまめ,秋
桃水忌,とうすいき,秋
冬青,とうせい,秋
道詮忌,どうせんき,秋
満天星紅葉,どうだんもみじ,秋
当年鴫,とうねん,秋
唐麦,とうむぎ,秋
玉蜀黍,とうもろこし,秋
当薬,とうやく,秋
当薬引く,とうやくひく,秋
灯籠,とうろう,秋
灯籠売,とうろううり,秋
灯籠踊,とうろうおどり,秋
灯籠見物,とうろうけんぶつ,秋
灯籠店,とうろうてん,秋
灯籠流,とうろうながし,秋
灯籠舟,とうろうぶね,秋
遠案山子,とおかがし,秋
十日菊,とおかぎく,秋
十日月,とおかづき,秋
十日の菊,とおかのきく,秋
遠砧,とおぎぬた,秋
遠花火,とおはなび,秋
戸隠祭,とがくしまつり,秋
蜥蜴穴に入る,とかげあなにいる,秋
鴇,とき,秋
砥草,とくさ,秋
木賊,とくさ,秋
木賊刈る,とくさかる,秋
読書の秋,どくしょのあき,秋
毒茸,どくたけ,秋
時計鳩,とけいばと,秋
土佐志奈弥祭,とさしなねまつり,秋
土佐祭,とさまつり,秋
年の渡,としのわたり,秋
年寄の日,としよりのひ,秋
年寄りの日,としよりのひ,秋
土垂,どたれ,秋
橡粥,とちがゆ,秋
橡団子,とちだんご,秋
栃の実,とちのみ,秋
橡の実,とちのみ,秋
橡の餅,とちのもち,秋
十千万堂忌,とちまんどうき,秋
橡麵,とちめん,秋
橡餅,とちもち,秋
嫁ぎをしへ鳥,とつぎおしえどり,秋
嫁教鳥,とつぎおしえどり,秋
嫁ぎ鳥,とつぎどり,秋
嫁鳥,とつぎどり,秋
嫁ぎまなび鳥,とつぎまなびどり,秋
とと豆,ととまめ,秋
鳥羽僧正忌,とばそうじょうき,秋
飛鯊,とびはぜ,秋
飛花火,とびはなび,秋
土俵,どひょう,秋
土俵入り,どひょういり,秋
酴釄漉,どびろく,秋
海桐の実,とべらのみ,秋
とぼし揚,とぼしあげ,秋
とまり鮎,とまりあゆ,秋
富岡祭,とみおかまつり,秋
富草,とみぐさ,秋
富草の花,とみくさのはな,秋
巴草,ともえそう,秋
鞆絵草,ともえそう,秋
友鹿,ともじか,秋
ともし妻,ともしづま,秋
乏し妻,ともしづま,秋
灯姫,ともしびひめ,秋
鳥屋,とや,秋
鳥屋師,とやし,秋
塒出の鷹,とやでのたか,秋
鳥屋場,とやば,秋
鳥屋勝,とやまさり,秋
桐油の実,とゆのみ,秋
罌子桐の実,とゆのみ,秋
土用時化,どようじけ,秋
豊浦祭,とようらまつり,秋
豊の秋,とよのあき,秋
虎鯊,とらはぜ,秋
虎斑蜻蛉,とらふとんぼ,秋
虎鵙,とらもず,秋
鳥居形の火,とりいがたのひ,秋
収穫,とりいれ,秋
鳥威し,とりおどし,秋
烏頭,とりかぶと,秋
鳥兜,とりかぶと,秋
鳥の渡り,とりのわたり,秋
取鉢,とりはち,秋
鳥渡る,とりわたる,秋
とろろ汁,とろろじる,秋
薯蕷汁,とろろじる,秋
とはれ草,とわれぐさ,秋
曇華,どんか,秋
団栗,どんぐり,秋
団栗独楽,どんぐりごま,秋
団栗餅,どんぐりもち,秋
蜻蛉,とんぼ,秋
蜻蜒,とんぼ・やんま,秋
蜻蛉朔日,とんぼついたち,秋
蜻蛉釣,とんぼつり,秋
吞龍忌,どんりゅうき,秋
長薯,ながいも,秋
薯蕷,ながいも,秋
長瓜,ながうり,秋
長き夜,ながきよ,秋
中汲,なかくみ,秋
長崎忌,ながさきき,秋
長豇豆,ながささげ,秋
長月,ながつき,秋
中稲,なかて,秋
中稲刈,なかてがり,秋
中抜大根,なかぬきだいこん,秋
中抜き菜,なかぬきな,秋
中抜菜,なかぬきな,秋
仲の秋,なかのあき,秋
流れ星,ながれぼし,秋
泣角力,なきずもう,秋
鳴く虫,なくむし,秋
投松明,なげたいまつ,秋
名残狂言,なごりきょうげん,秋
名残月,なごりづき,秋
名残茄子,なごりなす,秋
名残の茶,なごりのちゃ,秋
名残の月,なごりのつき,秋
梨,なし,秋
梨子,なし,秋
梨売,なしうり,秋
茄子の牛,なすびのうし,秋
茄子の馬,なすびのうま,秋
名高き月,なだかきつき,秋
菜種蒔く,なたねまく,秋
刀豆,なたまめ,秋
鉈豆,なたまめ,秋
なつばうずの実,なつぼうずのみ,秋
棗,なつめ,秋
棗の実,なつめのみ,秋
撫子,なでしこ,秋
七遊,ななあそび,秋
七竈,ななかまど,秋
ななかまどの実,ななかまどのみ,秋
七箇の池,ななつのいけ・ななこのいけ,秋
七墓参,ななはかまいり,秋
七墓巡,ななはかめぐり,秋
七姫,ななひめ,秋
七夜月,ななよづき,秋
七日の御節供,なぬかのおんせちく,秋
七日盆,なぬかぼん,秋
七日の花揃,なのかのはなそろえ,秋
七ケ日,なのかのひ,秋
名の木散る,なのきちる,秋
名の木の紅葉,なのきのもみじ,秋
名木紅葉,なのきのもみじ,秋
鍋鶴,なべづる,秋
菜間引く,なまびく,秋
波の露,なみのつゆ,秋
菜虫,なむし,秋
菜虫取る,なむしとる,秋
名吉,なよし,秋
楢,なら,秋
楢茸,ならたけ,秋
楢の実,ならのみ,秋
楢紅葉,ならもみじ,秋
鳴子,なるこ,秋
鳴子田,なるこだ,秋
鳴子綱,なるこづな,秋
鳴子縄,なるこなわ,秋
鳴子番,なるこばん,秋
鳴子引,なるこひき,秋
鳴子守,なるこもり,秋
鳴竿,なるさお,秋
鳴滝祭,なるたきまつり,秋
苗代茱萸の花,なわしろぐみのはな,秋
縄煙草,なわたばこ,秋
南京豆,なんきんまめ,秋
難月,なんげつ,秋
南祭,なんさい,秋
南洲忌,なんしゅうき,秋
南天桐,なんてんぎり,秋
南天の実,なんてんのみ,秋
南蛮,なんばん,秋
南蛮黍,なんばんきび,秋
南蛮胡椒,なんばんこしょう,秋
南部の火祭,なんぶのひまつり,秋
南呂,なんりょ,秋
新精霊,にいじょうろ,秋
新盆,にいぼん・しんぼん,秋
新綿の奏,にいわたのそう,秋
丹生川上祭,にうかわかみまつり,秋
稲積,にお,秋
苦瓜,にがうり,秋
苦うるか,にがうるか,秋
苦栗茸,にがくりたけ,秋
二学期,にがっき,秋
二科展,にかてん,秋
濁り酒,にごりざけ,秋
濁酒,にごりざけ,秋
錦馬,にしきうま,秋
鬼箭木,にしきぎ,秋
錦木,にしきぎ,秋
錦木の実,にしきぎのみ,秋
錦木紅葉,にしきぎもみじ,秋
錦草,にしきぐさ,秋
錦草,にしきぐさ,秋
錦蔦,にしきつた,秋
二十世紀,にじっせいき,秋
二十三夜,にじゅうさんや,秋
二十三夜月,にじゅうさんやづき,秋
二十六夜祭,にじゅうろくやさい,秋
二十六夜待,にじゅうろくやまち,秋
二星,にせい・じせい,秋
二星の屋形,にせいのやかた・じせいのやかた,秋
似柿,にたりがき,秋
二丁砧,にちょうぎぬた,秋
日蓮忌,にちれんき,秋
日展,にってん,秋
二八夜,にはちや,秋
二番渋,にばんしぶ,秋
二百十日,にひゃくとおか,秋
二百二十日,にひゃくはつか,秋
日本梨,にほんなし,秋
乳柑,にゅうかん,秋
入内雀,にゅうないすずめ,秋
庭揚げ,にわあげ,秋
庭木刈る,にわきかる,秋
庭たたき,にわたたき,秋
庭の秋,にわのあき,秋
庭の立琴,にわのたてこと,秋
庭見草,にわみぐさ,秋
庭紅葉,にわもみじ,秋
ぬかご汁,ぬかごじる,秋
ぬかご飯,ぬかごめし,秋
零余子飯,ぬかごめし・むかごめし,秋
叩頭虫,ぬかずきむし,秋
額鳥,ぬかどり,秋
糠蠅,ぬかばえ,秋
抜菜,ぬき,秋
沼太郎,ぬまたろう,秋
ぬめり草,ぬめりぐさ,秋
白膠木紅葉,ぬるでもみじ,秋
白膠紅葉,ぬるでもみじ,秋
温麦,ぬるむぎ,秋
根魚,ねうお,秋
根魚釣,ねうおづり,秋
願の糸,ねがいのいと,秋
ねがら草,ねがらぐさ,秋
猫じゃらし,ねこじゃらし,秋
寝覚草,ねざめぐさ,秋
寝覚月,ねざめづき,秋
鼠茸,ねずみたけ,秋
鼠の尾,ねずみのお,秋
鼠花火,ねずみはなび,秋
寝たる萩,ねたるはぎ,秋
根釣,ねづり,秋
根無草,ねなしぐさ,秋
佞武多,ねぶた,秋
ねぶた組む,ねぶたくむ,秋
ねぶた流す,ねぶたながす,秋
ねぶた貼る,ねぶたはる,秋
ねぶた祭,ねぶたまつり,秋
ねぶた蠟,ねぶたろう,秋
ねぶと流し,ねぶとながし,秋
寝待,ねまち,秋
寝待月,ねまちづき,秋
寝待の月,ねまちのつき,秋
ねむけ流し,ねむけながし,秋
ねむた流し,ねむたながし,秋
合歓の実,ねむのみ,秋
合歓紅葉,ねむもみじ,秋
眠流し,ねむりながし,秋
念仏会,ねんぶつえ,秋
念仏踊,ねんぶつおどり,秋
野茨の実,のいばらのみ,秋
濃霧,のうむ,秋
鴇,のがん,秋
乃木忌,のぎき,秋
野菊,のぎく,秋
乃木祭,のぎさい・のぎまつり,秋
軒しのぶ,のきしのぶ,秋
軒灯籠,のきとうろう・のきどうろう,秋
軒の妻梨,のきのつまなし,秋
乃木まつり,のぎまつり,秋
野霧,のぎり,秋
野口念仏,のぐちねんぶつ,秋
野胡桃,のくるみ,秋
残り菊,のこりぎく,秋
残り草,のこりぐさ,秋
残り撫子,のこりなでしこ,秋
残る秋,のこるあき,秋
残る暑さ,のこるあつさ,秋
残る蚊,のこるか,秋
残る菊,のこるきく,秋
残る海猫,のこるごめ,秋
残る蟬,のこるせみ,秋
残る月,のこるつき,秋
残る燕,のこるつばめ,秋
残る蠅,のこるはえ,秋
残る蛍,のこるほたる,秋
残る虫,のこるむし,秋
のし柿,のしがき,秋
野路菊,のじぎく,秋
野路の秋,のじのあき,秋
のしめ蜻蛉,のしめとんぼ,秋
後の袷,のちのあわせ,秋
後の今宵,のちのこよい,秋
後の更衣,のちのころもがえ,秋
後の月,のちのつき,秋
後の月見,のちのつきみ,秋
後の出代,のちのでがわり,秋
後の彼岸,のちのひがん,秋
後の雛,のちのひな,秋
後の二日灸,のちのふつかぎゅう,秋
後の村雨,のちのむらさめ,秋
後の名月,のちのめいげつ,秋
後の藪入り,のちのやぶいり,秋
野の秋,ののあき,秋
野の色,ののいろ,秋
野の末枯,ののうらがれ,秋
野の錦,ののにしき,秋
野の花,ののはな,秋
野の宮の別,ののみやのわかれ,秋
野萩,のはぎ,秋
野ばらの実,のばらのみ,秋
野稗,のびえ,秋
野葡萄,のぶどう,秋
野鳳仙花,のほうせんか,秋
上り月,のぼりづき,秋
野茉莉,のまつり,秋
野守草,のもりぐさ,秋
野山色づく,のやまいろづく,秋
野山の色,のやまのいろ,秋
野山の紅,のやまのくれない,秋
野山の錦,のやまのにしき,秋
宣長忌,のりながき,秋
野分,のわき,秋
野分跡,のわきあと,秋
野分雲,のわきぐも,秋
野分だつ,のわきだつ,秋
野分立つ,のわきだつ,秋
野分波,のわきなみ,秋
野分晴,のわきばれ,秋
野わけ,のわけ,秋
灰色雁,はいいろがん,秋
海螺打,ばいうち,秋
海蠃打,ばいうち,秋
敗醬,はいしょう,秋
敗戦忌,はいせんき,秋
敗戦の日,はいせんのひ,秋
敗戦日,はいせんび,秋
鶻,はいたか,秋
鷂,はいたか,秋
媒鳥,ばいちょう,秋
海螺廻,ばいまわし,秋
海蠃廻,ばいまわし,秋
羽団扇かえで,はうちわかえで,秋
蠅取茸,はえとりたけ,秋
墓洗う,はかあらう,秋
墓洗ふ,はかあらう,秋
墓掃除,はかそうじ,秋
馬鹿つちよ,ばかっちょ,秋
墓灯籠,はかとうろう・はかどうろう,秋
墓薙ぎ,はかなぎ,秋
墓ぬらす,はかぬらす,秋
墓参,はかまいり・ぼさん,秋
墓詣,はかもうで,秋
萩,はぎ,秋
萩刈,はぎかり,秋
萩刈る,はぎかる,秋
萩散る,はぎちる,秋
萩月,はぎづき,秋
萩殿,はぎどの,秋
萩の衣,はぎのころも,秋
萩の下風,はぎのしたかぜ,秋
萩の下露,はぎのしたつゆ,秋
萩の戸,はぎのと,秋
萩の錦,はぎのにしき,秋
萩の主,はぎのぬし,秋
萩の花,はぎのはな,秋
萩の実,はぎのみ,秋
萩の宿,はぎのやど,秋
萩猿子,はぎましこ,秋
萩むら,はぎむら,秋
萩原,はぎわら,秋
白英,はくえい,秋
白雁,はくがん,秋
白山蓬,はくさんよもぎ,秋
白秋,はくしゅう,秋
白鶺鴒,はくせきれい,秋
白蔵,はくぞう,秋
白鳥座,はくちょうざ,秋
白帝,はくてい,秋
白桃,はくとう,秋
白頭翁,はくとうおう,秋
白露,はくろ,秋
白露降る,はくろくだる,秋
白露の節,はくろのせつ,秋
白露虫,はくろむし,秋
葉鶏頭,はげいとう,秋
筥崎放生会,はこざきほうじょうえ,秋
筥崎祭,はこざきまつり,秋
羽子の木,はごのき,秋
はごの木,はごのき,秋
稲架,はさ・いなか,秋
はさ木,はさき,秋
櫨,はじ,秋
麻疹木,はしかのき,秋
薑,はじかみ,秋
箸鷹,はしたか,秋
鷂,はしたか,秋
はじの実,はじのみ,秋
蓁栗,はしばみ,秋
榛の実,はしばみのみ,秋
初めて涼し,はじめてすずし,秋
はし紅葉,はしもみじ,秋
芭蕉,ばしょう,秋
葉生姜,はしょうが,秋
芭蕉の破葉,ばしょうのやれば,秋
芭蕉葉,ばしょうば,秋
芭蕉破るる,ばしょうやぶるる,秋
芭蕉林,ばしょうりん,秋
走り蕎麦,はしりそば,秋
荷の葉売,はすのはうり,秋
蓮の実,はすのみ・はちすのみ,秋
蓮の実飛ぶ,はすのみとぶ,秋
蓮の飯,はすのめし,秋
荷葉の飯,はすはのめし,秋
荷飯,はすめし,秋
沙魚,はぜ,秋
鯊,はぜ,秋
櫨買,はぜかい,秋
支倉忌,はせくらき,秋
櫨ちぎり,はぜちぎり,秋
鯊釣,はぜつり,秋
櫨採,はぜとり,秋
鯊の秋,はぜのあき,秋
鯊の竿,はぜのさお,秋
櫨の実,はぜのみ,秋
鯊日和,はぜびより,秋
鯊舟,はぜぶね,秋
鯊船,はぜぶね,秋
鯊干す,はぜほす,秋
櫨紅葉,はぜもみじ,秋
機織,はたおり,秋
機織姫,はたおりひめ,秋
機織虫,はたおりむし,秋
裸蟋蟀,はだかこおろぎ,秋
畑稗,はたけひえ・はたびえ,秋
はた寒,はたさむ,秋
肌寒,はださむ,秋
肌寒き,はだざむき,秋
はた薄,はたすすき,秋
蟿螽,はたはた,秋
八月,はちがつ,秋
八月蚊,はちがつか,秋
八月尽,はちがつじん,秋
八月大名,はちがつだいみょう,秋
八丈刈安,はちじょうかりやす,秋
八丈鶇,はちじょうつぐみ,秋
蜂の子,はちのこ,秋
